REGION TYPE,REGION,YEAR,WEEK,%UNWEIGHTED ILI,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
States,South Carolina,2012,16,0.395309,30,18,7589
States,South Dakota,2012,16,0.818331,40,19,4888
States,Tennessee,2012,16,0.439858,52,55,11822
States,Texas,2012,16,2.16547,842,60,38883
States,Utah,2012,16,1.89499,336,44,17731
States,Vermont,2012,16,2.7515,64,9,2326
States,Virginia,2012,16,1.0998,780,91,70922
States,Washington,2012,16,1.67574,120,17,7161
States,West Virginia,2012,16,0.595649,69,32,11584
States,Wisconsin,2012,16,0.713908,27,32,3782
States,Wyoming,2012,16,0.723367,33,23,4562
States,Virgin Islands,2012,16,0.460829,2,1,434
States,New York City,2012,16,1.74484,1875,75,107460
States,Alabama,2012,17,4.44388,350,22,7876
States,Alaska,2012,17,1.83076,45,7,2458
States,Arizona,2012,17,1.13843,175,27,15372
States,Arkansas,2012,17,0.808369,34,16,4206
States,California,2012,17,2.15365,693,113,32178
States,Colorado,2012,17,0.631349,133,11,21066
States,Connecticut,2012,17,0.121212,2,8,1650
States,Delaware,2012,17,0,0,9,2508
States,District of Columbia,2012,17,3.0024,75,2,2498
States,Florida,2012,17,1.51508,310,80,20461
States,Georgia,2012,17,1.01402,303,46,29881
States,Hawaii,2012,17,2.50523,347,22,13851
States,Idaho,2012,17,2.38095,82,7,3444
States,Illinois,2012,17,1.93371,839,73,43388
States,Indiana,2012,17,0.713822,66,39,9246
States,Iowa,2012,17,0.335169,14,8,4177
States,Kansas,2012,17,0.389842,35,38,8978
States,Kentucky,2012,17,0.119119,24,15,20148
States,Louisiana,2012,17,1.99036,289,20,14520
States,Maine,2012,17,0.192207,11,28,5723
States,Maryland,2012,17,1.56532,156,17,9966
States,Massachusetts,2012,17,0.858855,235,43,27362
States,Michigan,2012,17,0.573425,87,49,15172
States,Minnesota,2012,17,1.29018,59,13,4573
States,Mississippi,2012,17,2.9274,375,37,12810
States,Missouri,2012,17,0.723914,58,25,8012
States,Montana,2012,17,0.401768,10,7,2489
States,Nebraska,2012,17,1.65508,50,16,3021
States,Nevada,2012,17,0.581966,89,30,15293
States,New Hampshire,2012,17,0.136116,6,27,4408
States,New Jersey,2012,17,0.749906,40,16,5334
States,New Mexico,2012,17,1.72897,142,23,8213
States,New York,2012,17,0.665368,82,95,12324
States,North Carolina,2012,17,0.746526,130,54,17414
States,North Dakota,2012,17,0.514139,8,9,1556
States,Ohio,2012,17,0.374181,48,39,12828
States,Oklahoma,2012,17,2.0202,60,17,2970
States,Oregon,2012,17,1.03448,36,17,3480
States,Pennsylvania,2012,17,0.904811,148,51,16357
States,Rhode Island,2012,17,0.156764,10,20,6379
States,South Carolina,2012,17,0.283286,20,17,7060
States,South Dakota,2012,17,0.733347,36,19,4909
States,Tennessee,2012,17,0.465196,54,53,11608
States,Texas,2012,17,2.05988,765,59,37138
States,Utah,2012,17,1.82514,334,47,18300
States,Vermont,2012,17,2.55958,58,9,2266
States,Virginia,2012,17,1.0616,710,89,66880
States,Washington,2012,17,1.37635,93,15,6757
States,West Virginia,2012,17,0.459846,56,34,12178
States,Wisconsin,2012,17,0.376142,14,35,3722
States,Wyoming,2012,17,1.05873,42,21,3967
States,Virgin Islands,2012,17,0,0,1,376
States,New York City,2012,17,1.56293,1532,80,98021
States,Alabama,2012,18,4.74534,341,20,7186
States,Alaska,2012,18,1.8611,41,7,2203
States,Arizona,2012,18,1.17545,163,27,13867
States,Arkansas,2012,18,0.744879,28,15,3759
States,California,2012,18,2.36106,732,107,31003
States,Colorado,2012,18,0.598802,125,11,20875
States,Connecticut,2012,18,0.280269,5,11,1784
States,Delaware,2012,18,0.115785,3,9,2591
States,District of Columbia,2012,18,2.75182,53,1,1926
States,Florida,2012,18,2.02074,267,60,13213
States,Georgia,2012,18,0.650388,175,42,26907
States,Hawaii,2012,18,2.54814,352,23,13814
States,Idaho,2012,18,2.32839,77,7,3307
States,Illinois,2012,18,1.79573,749,75,41710
States,Indiana,2012,18,0.780267,62,35,7946
States,Iowa,2012,18,0.162602,6,8,3690
States,Kansas,2012,18,0.355366,30,34,8442
States,Kentucky,2012,18,0.136976,19,14,13871
States,Louisiana,2012,18,2.0997,326,22,15526
States,Maine,2012,18,0.345006,20,27,5797
States,Maryland,2012,18,2.57455,139,13,5399
States,Massachusetts,2012,18,0.677064,178,42,26290
States,Michigan,2012,18,0.893012,103,42,11534
States,Minnesota,2012,18,1.64442,69,13,4196
States,Mississippi,2012,18,3.18757,398,37,12486
States,Missouri,2012,18,0.682325,52,25,7621
States,Montana,2012,18,0,0,6,2542
States,Nebraska,2012,18,3.22203,55,11,1707
States,Nevada,2012,18,0.826145,68,26,8231
States,New Hampshire,2012,18,0.11325,5,27,4415
States,New Jersey,2012,18,1.02529,45,17,4389
States,New Mexico,2012,18,1.48205,116,25,7827
States,New York,2012,18,0.46507,47,76,10106
States,North Carolina,2012,18,0.622895,98,50,15733
States,North Dakota,2012,18,0.413223,5,8,1210
States,Ohio,2012,18,0.479534,56,39,11678
States,Oklahoma,2012,18,1.32064,43,17,3256
States,Oregon,2012,18,0.872347,30,16,3439
States,Pennsylvania,2012,18,0.9398,143,50,15216
States,Rhode Island,2012,18,0.247219,16,20,6472
States,South Carolina,2012,18,0.309358,20,16,6465
States,South Dakota,2012,18,0.479781,21,18,4377
States,Tennessee,2012,18,0.72657,79,52,10873
States,Texas,2012,18,2.09649,737,57,35154
States,Utah,2012,18,2.12011,275,34,12971
States,Vermont,2012,18,1.90194,45,9,2366
States,Virginia,2012,18,1.15984,740,86,63802
States,Washington,2012,18,1.52914,106,15,6932
States,West Virginia,2012,18,0.423924,46,31,10851
States,Wisconsin,2012,18,0.518269,20,32,3859
States,Wyoming,2012,18,0.532589,21,21,3943
States,Virgin Islands,2012,18,1.44092,5,1,347
States,New York City,2012,18,1.68538,1644,77,97545
States,Alabama,2012,19,4.27042,331,21,7751
States,Alaska,2012,19,1.47679,35,7,2370
States,Arizona,2012,19,1.0765,151,26,14027
States,Arkansas,2012,19,1.14943,37,14,3219
States,California,2012,19,2.17778,673,99,30903
States,Colorado,2012,19,0.48608,99,11,20367
States,Connecticut,2012,19,0.243457,4,14,1643
States,Delaware,2012,19,0.203749,5,9,2454
States,District of Columbia,2012,19,2.64901,48,1,1812
States,Florida,2012,19,2.04641,336,79,16419
States,Georgia,2012,19,0.685379,189,43,27576
States,Hawaii,2012,19,2.738,369,22,13477
States,Idaho,2012,19,1.82768,56,6,3064
States,Illinois,2012,19,1.38429,544,71,39298
States,Indiana,2012,19,0.735294,56,35,7616
States,Iowa,2012,19,0.141894,4,7,2819
States,Kansas,2012,19,0.280005,22,32,7857
States,Kentucky,2012,19,0.0453155,8,13,17654
States,Louisiana,2012,19,1.83375,227,18,12379
States,Maine,2012,19,0.520924,30,27,5759
States,Maryland,2012,19,3.54061,119,10,3361
States,Massachusetts,2012,19,0.845924,215,40,25416
States,Michigan,2012,19,0.825334,92,38,11147
States,Minnesota,2012,19,1.76962,53,12,2995
States,Mississippi,2012,19,3.09789,425,37,13719
States,Missouri,2012,19,0.222816,10,24,4488
States,Montana,2012,19,0.119522,3,7,2510
States,Nebraska,2012,19,3.58402,61,10,1702
States,Nevada,2012,19,1.07256,85,26,7925
States,New Hampshire,2012,19,0.102407,4,24,3906
States,New Jersey,2012,19,0.440222,19,17,4316
States,New Mexico,2012,19,1.4108,110,24,7797
States,New York,2012,19,0.557581,52,70,9326
States,North Carolina,2012,19,0.56752,78,48,13744
States,North Dakota,2012,19,0.55517,8,7,1441
States,Ohio,2012,19,0.640959,62,36,9673
States,Oklahoma,2012,19,1.64096,50,16,3047
States,Oregon,2012,19,0.680904,22,14,3231
States,Pennsylvania,2012,19,1.00174,127,47,12678
States,Rhode Island,2012,19,0.232404,14,19,6024
States,South Carolina,2012,19,0.141718,8,17,5645
States,South Dakota,2012,19,0.635209,28,18,4408
States,Tennessee,2012,19,0.316957,32,52,10096
States,Texas,2012,19,2.0889,751,57,35952
States,Utah,2012,19,1.6985,297,46,17486
States,Vermont,2012,19,2.09489,34,8,1623
States,Virginia,2012,19,0.960439,647,88,67365
States,Washington,2012,19,1.17981,79,16,6696
States,West Virginia,2012,19,0.427594,45,31,10524
States,Wisconsin,2012,19,0.380849,14,31,3676
States,Wyoming,2012,19,0.36544,14,20,3831
States,Virgin Islands,2012,19,0,0,1,379
States,New York City,2012,19,1.77798,1794,80,100901
States,Alabama,2012,20,5.21549,357,20,6845
States,Alaska,2012,20,1.04216,22,6,2111
States,Arizona,2012,20,1.09432,126,23,11514
States,Arkansas,2012,20,1.05622,31,13,2935
States,California,2012,20,2.04531,613,94,29971
States,Colorado,2012,20,0.6247,130,11,20810
States,Connecticut,2012,20,0.162338,1,6,616
States,Delaware,2012,20,0.0913659,2,8,2189
States,District of Columbia,2012,20,2.61932,45,1,1718
States,Florida,2012,20,1.90741,309,76,16200
States,Georgia,2012,20,0.827498,208,41,25136
States,Hawaii,2012,20,2.67055,348,22,13031
States,Idaho,2012,20,1.96078,59,6,3009
States,Illinois,2012,20,1.41021,542,70,38434
States,Indiana,2012,20,0.527395,36,35,6826
States,Iowa,2012,20,0.0342466,1,7,2920
States,Kansas,2012,20,0.255138,18,31,7055
States,Kentucky,2012,20,0.0288226,4,12,13878
States,Louisiana,2012,20,1.76575,248,27,14045
States,Maine,2012,20,0.227591,13,27,5712
States,Maryland,2012,20,1.30009,97,10,7461
States,Massachusetts,2012,20,0.76155,196,38,25737
States,Michigan,2012,20,0.746057,79,37,10589
States,Minnesota,2012,20,1.36265,44,13,3229
States,Mississippi,2012,20,3.35361,397,38,11838
States,Missouri,2012,20,0.184049,6,21,3260
States,Montana,2012,20,0,0,7,1754
States,Nebraska,2012,20,2.82455,52,11,1841
States,Nevada,2012,20,0.646247,96,30,14855
States,New Hampshire,2012,20,0.0561325,2,23,3563
States,New Jersey,2012,20,0.509793,19,17,3727
States,New Mexico,2012,20,1.3578,91,20,6702
States,New York,2012,20,0.560839,46,72,8202
States,North Carolina,2012,20,0.508067,57,45,11219
States,North Dakota,2012,20,0.608643,10,9,1643
States,Ohio,2012,20,0.36757,35,35,9522
States,Oklahoma,2012,20,0.443262,15,17,3384
States,Oregon,2012,20,0.67402,22,13,3264
States,Pennsylvania,2012,20,0.932164,119,45,12766
States,Rhode Island,2012,20,0.110803,6,20,5415
States,South Carolina,2012,20,0.283617,17,16,5994
States,South Dakota,2012,20,0.670055,29,18,4328
States,Tennessee,2012,20,0.479094,44,51,9184
States,Texas,2012,20,2.26203,750,55,33156
States,Utah,2012,20,1.60944,262,43,16279
States,Vermont,2012,20,1.84697,28,6,1516
States,Virginia,2012,20,0.968512,645,86,66597
States,Washington,2012,20,0.843486,54,14,6402
States,West Virginia,2012,20,0.424652,39,28,9184
States,Wisconsin,2012,20,0.319489,10,30,3130
States,Wyoming,2012,20,0.27049,10,19,3697
States,Virgin Islands,2012,20,0,0,1,295
States,New York City,2012,20,1.64471,1672,79,101659
States,Alabama,2012,21,3.83966,250,19,6511
States,Alaska,2012,21,0.753546,17,6,2256
States,Arizona,2012,21,0.918007,117,25,12745
States,Arkansas,2012,21,0.505689,16,13,3164
States,California,2012,21,2.22589,593,91,26641
States,Colorado,2012,21,0.372593,77,11,20666
States,Connecticut,2012,21,0.419287,6,7,1431
States,Delaware,2012,21,0,0,7,2346
States,District of Columbia,2012,21,3.20513,60,1,1872
States,Florida,2012,21,2.23734,388,75,17342
States,Georgia,2012,21,1.5661,476,43,30394
States,Hawaii,2012,21,2.70538,355,21,13122
States,Idaho,2012,21,2.05436,65,6,3164
States,Illinois,2012,21,1.41798,482,56,33992
States,Indiana,2012,21,0.502513,31,32,6169
States,Iowa,2012,21,0.0307125,1,8,3256
States,Kansas,2012,21,0.267523,10,18,3738
States,Kentucky,2012,21,0.0333185,6,13,18008
States,Louisiana,2012,21,1.65543,302,25,18243
States,Maine,2012,21,0.181305,9,25,4964
States,Maryland,2012,21,2.15727,31,5,1437
States,Massachusetts,2012,21,0.787836,200,35,25386
States,Michigan,2012,21,0.531247,55,37,10353
States,Minnesota,2012,21,0.529942,20,14,3774
States,Mississippi,2012,21,3.72832,359,34,9629
States,Missouri,2012,21,0.124224,4,21,3220
States,Montana,2012,21,0,0,6,1974
States,Nebraska,2012,21,2.43228,44,11,1809
States,Nevada,2012,21,1.27596,102,25,7994
States,New Hampshire,2012,21,0.097688,3,23,3071
States,New Jersey,2012,21,0.164204,6,15,3654
States,New Mexico,2012,21,1.89533,88,12,4643
States,New York,2012,21,0.416259,34,73,8168
States,North Carolina,2012,21,0.213955,18,35,8413
States,North Dakota,2012,21,0.0816993,1,7,1224
States,Ohio,2012,21,0.337309,28,31,8301
States,Oklahoma,2012,21,1.50404,41,15,2726
States,Oregon,2012,21,0.48185,15,12,3113
States,Pennsylvania,2012,21,0.843332,97,43,11502
States,Rhode Island,2012,21,0.119,6,18,5042
States,South Carolina,2012,21,0.169607,10,15,5896
States,South Dakota,2012,21,0.528465,22,18,4163
States,Tennessee,2012,21,0.593097,61,56,10285
States,Texas,2012,21,2.19944,781,53,35509
States,Utah,2012,21,1.41423,255,44,18031
States,Vermont,2012,21,1.97548,29,6,1468
States,Virginia,2012,21,1.00561,660,83,65632
States,Washington,2012,21,0.46595,26,12,5580
States,West Virginia,2012,21,0.26738,26,29,9724
States,Wisconsin,2012,21,0.171013,4,28,2339
States,Wyoming,2012,21,0.431282,15,18,3478
States,Virgin Islands,2012,21,0,0,1,423
States,New York City,2012,21,1.59546,1576,78,98780
States,Alabama,2012,22,4.1884,257,19,6136
States,Alaska,2012,22,0.522814,11,6,2104
States,Arizona,2012,22,0.832352,99,25,11894
States,Arkansas,2012,22,0.590967,14,11,2369
States,California,2012,22,2.21439,465,89,20999
States,Colorado,2012,22,0.475391,85,11,17880
States,Connecticut,2012,22,0.516224,7,12,1356
States,Delaware,2012,22,0.184843,1,2,541
States,District of Columbia,2012,22,2.42588,36,1,1484
States,Florida,2012,22,2.29153,349,76,15230
States,Georgia,2012,22,1.6129,496,44,30752
States,Hawaii,2012,22,2.81913,303,20,10748
States,Idaho,2012,22,1.85996,51,6,2742
States,Illinois,2012,22,1.50898,511,68,33864
States,Indiana,2012,22,0.83968,43,30,5121
States,Iowa,2012,22,0,0,8,2423
States,Kansas,2012,22,0.178763,5,16,2797
States,Kentucky,2012,22,0.0756144,10,12,13225
States,Louisiana,2012,22,0.844773,120,27,14205
States,Maine,2012,22,0.568316,24,24,4223
States,Maryland,2012,22,0.2589,4,6,1545
States,Massachusetts,2012,22,0.757944,156,33,20582
States,Michigan,2012,22,0.569692,45,33,7899
States,Minnesota,2012,22,0.694225,22,14,3169
States,Mississippi,2012,22,2.77309,263,33,9484
States,Missouri,2012,22,0.25878,7,21,2705
States,Montana,2012,22,0,0,6,1042
States,Nebraska,2012,22,0.930233,14,11,1505
States,Nevada,2012,22,1.43885,114,25,7923
States,New Hampshire,2012,22,0.0411353,1,23,2431
States,New Jersey,2012,22,0.279764,9,16,3217
States,New Mexico,2012,22,1.47128,63,12,4282
States,New York,2012,22,0.394802,24,68,6079
States,North Carolina,2012,22,1.01537,72,35,7091
States,North Dakota,2012,22,0.351494,4,7,1138
States,Ohio,2012,22,0.262939,19,30,7226
States,Oklahoma,2012,22,0.356189,8,17,2246
States,Oregon,2012,22,0.622407,15,11,2410
States,Pennsylvania,2012,22,0.757161,83,42,10962
States,Rhode Island,2012,22,0.0530363,2,18,3771
States,South Carolina,2012,22,0.262044,13,14,4961
States,South Dakota,2012,22,0.542547,19,18,3502
States,Tennessee,2012,22,0.48022,42,54,8746
States,Texas,2012,22,2.95784,611,49,20657
States,Utah,2012,22,1.99791,364,45,18219
States,Vermont,2012,22,1.84758,24,5,1299
States,Virginia,2012,22,1.06786,733,87,68642
States,Washington,2012,22,0.558036,25,11,4480
States,West Virginia,2012,22,0.161993,16,30,9877
States,Wisconsin,2012,22,0.34965,6,28,1716
States,Wyoming,2012,22,0.37843,12,20,3171
States,Virgin Islands,2012,22,1.20192,5,1,416
States,New York City,2012,22,1.49906,1471,79,98128
States,Alabama,2012,23,4.56501,244,17,5345
States,Alaska,2012,23,0.277316,5,5,1803
States,Arizona,2012,23,0.699726,92,24,13148
States,Arkansas,2012,23,0.0733138,1,6,1364
States,California,2012,23,2.01533,497,88,24661
States,Colorado,2012,23,0.428474,88,11,20538
States,Connecticut,2012,23,0.142653,1,11,701
States,Delaware,2012,23,0,0,1,374
States,District of Columbia,2012,23,3.42707,78,1,2276
States,Florida,2012,23,2.11165,348,76,16480
States,Georgia,2012,23,1.23034,363,41,29504
States,Hawaii,2012,23,1.87505,241,21,12853
States,Idaho,2012,23,1.39565,43,6,3081
States,Illinois,2012,23,1.40542,490,68,34865
States,Indiana,2012,23,0.315985,17,30,5380
States,Iowa,2012,23,0,0,8,3089
States,Kansas,2012,23,0.115785,3,12,2591
States,Kentucky,2012,23,0.0684088,5,14,7309
States,Louisiana,2012,23,1.62299,262,25,16143
States,Maine,2012,23,0.337838,17,25,5032
States,Maryland,2012,23,3.3744,63,6,1867
States,Massachusetts,2012,23,0.665867,161,33,24179
States,Michigan,2012,23,0.549048,45,31,8196
States,Minnesota,2012,23,0.75266,29,14,3853
States,Mississippi,2012,23,2.96261,252,32,8506
States,Missouri,2012,23,0.0947867,3,19,3165
States,Montana,2012,23,0,0,5,1182
States,Nebraska,2012,23,0.15186,2,9,1317
States,Nevada,2012,23,0.446229,60,29,13446
States,New Hampshire,2012,23,0.0936914,3,20,3202
States,New Jersey,2012,23,0.0912686,3,16,3287
States,New Mexico,2012,23,1.81009,61,9,3370
States,New York,2012,23,0.291215,18,66,6181
States,North Carolina,2012,23,0.828189,55,29,6641
States,North Dakota,2012,23,0,0,8,1427
States,Ohio,2012,23,0.248973,20,30,8033
States,Oklahoma,2012,23,1.11607,40,18,3584
States,Oregon,2012,23,0.640593,19,13,2966
States,Pennsylvania,2012,23,0.630327,71,41,11264
States,Rhode Island,2012,23,0.0221533,1,17,4514
States,South Carolina,2012,23,0.0973331,5,14,5137
States,South Dakota,2012,23,0.49054,14,18,2854
States,Tennessee,2012,23,0.444123,43,53,9682
States,Texas,2012,23,1.60563,552,49,34379
States,Utah,2012,23,1.60122,272,43,16987
States,Vermont,2012,23,1.65111,23,6,1393
States,Virginia,2012,23,0.967892,624,82,64470
States,Washington,2012,23,0.362457,19,10,5242
States,West Virginia,2012,23,0.230584,22,29,9541
States,Wisconsin,2012,23,0.142113,3,26,2111
States,Wyoming,2012,23,0.404531,15,19,3708
States,Virgin Islands,2012,23,0.247525,1,1,404
States,New York City,2012,23,1.48473,1471,80,99075
States,Alabama,2012,24,3.64437,207,18,5680
States,Alaska,2012,24,0.339559,6,5,1767
States,Arizona,2012,24,0.797623,102,24,12788
States,Arkansas,2012,24,0,0,6,1398
States,California,2012,24,1.81274,466,88,25707
States,Colorado,2012,24,0.382495,77,11,20131
States,Connecticut,2012,24,0.682594,8,7,1172
States,Delaware,2012,24,0,0,1,344
States,District of Columbia,2012,24,3.27124,72,1,2201
States,Florida,2012,24,2.29663,262,55,11408
States,Georgia,2012,24,1.16573,346,42,29681
States,Hawaii,2012,24,1.70995,185,21,10819
States,Idaho,2012,24,0.990426,30,6,3029
States,Illinois,2012,24,1.10976,374,61,33701
States,Indiana,2012,24,0.291705,16,29,5485
States,Iowa,2012,24,0,0,8,2884
States,Kansas,2012,24,0.11236,3,13,2670
States,Kentucky,2012,24,0.0113173,2,13,17672
States,Louisiana,2012,24,1.3967,206,24,14749
States,Maine,2012,24,0.0514536,2,22,3887
States,Maryland,2012,24,6.8152,52,4,763
States,Massachusetts,2012,24,0.704399,171,33,24276
States,Michigan,2012,24,0.54594,47,30,8609
States,Minnesota,2012,24,0.705467,24,13,3402
States,Mississippi,2012,24,2.84244,232,33,8162
States,Missouri,2012,24,0,0,20,3076
States,Montana,2012,24,0,0,6,1286
States,Nebraska,2012,24,0.435098,6,10,1379
States,Nevada,2012,24,0.601904,43,23,7144
States,New Hampshire,2012,24,0.100167,3,18,2995
States,New Jersey,2012,24,0.152532,5,16,3278
States,New Mexico,2012,24,1.60517,77,14,4797
States,New York,2012,24,0.163845,9,61,5493
States,North Carolina,2012,24,0.744096,46,27,6182
States,North Dakota,2012,24,0.208333,3,8,1440
States,Ohio,2012,24,0.093633,7,28,7476
States,Oklahoma,2012,24,0.195122,4,14,2050
States,Oregon,2012,24,0.725191,19,10,2620
